filename,sha256,label,pred_label,rho,beta,filter_type,bp_ref,rotation_k,latency_ms
01 (4)_2.jpg,84dcb2ac265780bfb129fefef07db5359660e70aee471ff03f02b72e72d82387,0,0,0.000714,0.0072,gauss2,,,6188.4
01 (4)_3.jpg,11857c6ca6dbf44c9e49222d63b33eff65bb58ee9df99be65d25f08f78f9399f,0,0,0.001624,0.0072,gauss2,,,5135.5
01 (4)_4.jpg,955a6ab4272285740be889043420d6b1ab238756ff728be8676026caf409a9a6,1,1,0.086086,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5084.4
01 (4)_5.jpg,ce1763142ae8a3c69e5d7241d30dc1fbf192ed5a8fe3915c266e81bc8f8af100,1,0,0.003154,0.0072,gauss2,,,4764.1
01 (4)_6.jpg,f6f25136327068f7cc261e16c309a059118e06f53dad0ccdeebc10bdf183b369,1,1,0.067304,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4322.9
01 (5)_1.jpg,7f29394aaf2704ad80f57d11a108aff340e8d84580f522d9d585931dd12b301e,0,0,0.000914,0.0072,gauss2,,,4804.0
01 (5)_2.jpg,6290d504b544ba10b8bd79167e70889292502cf6e340e826c48d229102850f93,0,0,0.001339,0.0072,gauss2,,,5305.7
01 (5)_3.jpg,a0a086f83bcb4b2b913a79103303ec8c61453363768087f366d5bab380f96705,0,0,0.001445,0.0072,gauss2,,,5705.9
01 (5)_4.jpg,019d8f5f6eed2d095c04fec3557a7e01c15476832d8486498eeda7694816f2f6,1,1,0.045214,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4984.5
01 (5)_5.jpg,5798f08aa9569a6dc59f72c9f2d3cfa8fa4adb898bef9f86d3d5b6fe93acfbcb,1,1,0.008066,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4580.2
01 (5)_6.jpg,da51abc297e4257a8e33282e9710a4a43dfa0a7f3ebff3b2909b76ea11756dfe,1,1,0.046915,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4267.8
01 (6)_1.jpg,e99c09c25deded69c161bb7e3ea12c6999130787effa3ae05ffa815e4fe8a2e8,0,0,0.002478,0.0072,gauss2,,,5066.9
01 (6)_2.jpg,432bc0d07537ac680c1ef597d9adeebc4987a934c3e2c1cc8a2854460847af34,0,0,0.001528,0.0072,gauss2,,,5951.9
01 (6)_3.jpg,8c26532aa6d2e1b181cd68e98abb30f6fdc6fdabd6252dbfe4d9ebf1ce8ec3a2,0,0,0.000962,0.0072,gauss2,,,4992.2
01 (6)_4.jpg,bdc047485ecbe61d80b379f6785156b0511a724b69b4bf56755df37183394532,1,1,0.049813,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4608.4
01 (6)_5.jpg,0c0b1adb4a4474257eba50271e8d8f131ddc11d21e226bd1746e1e6754ed4e69,1,0,0.002723,0.0072,gauss2,,,5398.3
01 (6)_6.jpg,aff5818484e244d739f42612920f01290861e09203e4a44f1dd0d26bb435d14a,1,1,0.0642,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4171.6
01 (7)_1.jpg,1c63231f22eea7f8dfaea7cbc98eccdd848cf44c4cd0fe3b1b148fc66822991c,0,0,0.001216,0.0072,gauss2,,,5504.5
01 (7)_2.jpg,7d8bd3f95a38d123e87c0d80725e6fbaafcc70a14fd1716f14999956b228898e,0,0,0.001548,0.0072,gauss2,,,5635.1
01 (7)_3.jpg,629f16a252f5f7d7083e6529f03c5697c68a0f7ad67815d89a50e48e42fb6f74,0,0,0.001646,0.0072,gauss2,,,5058.2
01 (7)_4.jpg,7166d57e3e836dcd2805846ea6bc6379a7691ea18e5a1f095f3e2072e4059a96,1,1,0.064418,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5086.2
01 (7)_5.jpg,6b01e7b89958ab0eae52a91eabcf8165e843c89d3bc881b8aa63173e0b992f02,1,0,0.003946,0.0072,gauss2,,,4495.4
01 (7)_6.jpg,d3d3a8fd5bf10a75309a1a05eed972230d7531b36af48685b4670b8ba56a2d0c,1,1,0.039593,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5287.3
01 (8)_1.jpg,3d5b4131bf5f3f630b5b606747240e9b6d0a32721e54edac0a9fc17c51d87ba0,0,0,0.001128,0.0072,gauss2,,,6775.9
01 (8)_2.jpg,958a47865e4dab817ec892729532077bd56ab21c174eeadfa242b9d0607acdc4,0,0,0.001279,0.0072,gauss2,,,5875.5
01 (8)_3.jpg,1b4208827159003dcebea3d4ba4fa15252fee21eb575dafb6b4103c7e8fd04c4,0,0,0.001928,0.0072,gauss2,,,5043.4
01 (8)_4.jpg,8ce3be6f8c1d841c16ce08e78c1c3e7362b29a4dd5cdb488973b692da619cc09,1,1,0.038811,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5265.4
01 (8)_5.jpg,203db7b03f5c2b5c76aa4794e16b8f547ce13b9a47c4ccb337d411a486bc5ff4,1,1,0.021103,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4727.3
01 (8)_6.jpg,e62cb35f34e403326cdfef3c2295b24c45c85a461b0dabc7db32d5ae7083fb3f,1,1,0.066921,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4632.0
01 (9.0)_1.jpg,ca93b841acffa8adca5cfbd5b2e4195c412ebdc703a7a88d18acf03d06748b38,0,0,0.002643,0.0072,gauss2,,,5403.2
01 (9.0)_2.jpg,c2234e36b3d397b019bf0c5767274a87a48547f7bd8307abac5ceba9ff4f6788,0,0,0.001408,0.0072,gauss2,,,5484.5
01 (9.0)_3.jpg,506548423df59d3ea5759dcc84a4848c1eda46b2559988eac019b3b030882dee,0,0,0.001302,0.0072,gauss2,,,6056.2
01 (9.0)_4.jpg,43c003ef831480bd1a973afe31d8a35f688301c493ca05226ff79e7ee9dc24b0,1,1,0.03551,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4539.0
01 (9.0)_5.jpg,56065429f59023f342661ef54aedd95f692f401385dc738a591fa197ebd89509,1,1,0.020177,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5079.2
01 (9.0)_6.jpg,12caae98971c389b7361d7c18134bc2e25562a1a3eb31c813f4bf79963005628,1,1,0.146006,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5447.6
01 (9.1)_1.jpg,dd7c0b74126e7151b60ca0c488b8ccaeb5bd93b76bfe52278836d4ce4bd0ec24,0,0,0.001742,0.0072,gauss2,,,5484.7
01 (9.1)_2.jpg,9b0e6841430ac31f49bdff23746def58842b95b22cf0bba7d148a420d6d4a257,0,0,0.001265,0.0072,gauss2,,,5673.1
01 (9.1)_3.jpg,1f8f205a481d12f1c5b68b92691a672211c911cecd4e76763de06b2210bf382e,0,0,0.005187,0.0072,gauss2,,,5019.7
01 (9.1)_4.jpg,fc243c0c860eefa2ed321e6a3799a6957890831a06b69d7e51f1708bdc82c9ec,1,1,0.108539,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5182.3
01 (9.1)_5.jpg,718fd8d6ad4f47b45559f089b25f0812bc2711ac7ec694cfcf5bff7304def59c,1,1,0.03219,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4559.1
01 (9.1)_6.jpg,22be3a9e4e473f50a82cd43a5985100e4d992367fce9c1676d9ba93fe21427a4,1,1,0.023706,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,4726.2
img_0211.jpg,d2473bd9bad3d944c0fe335797c69aa99125241d689a7646c364b0cccb59bb08,,1,0.021194,0.0072,gauss2,BP05_12MP_SLM_HEIC.mat,0,5319.4
img_0212.jpg,fb9f970b52ca706fc68b6a5cac4d88c927b0b1b00e5bf57c71b2e322cca91560,,1,0.021908,0.0072,gauss2,BP05_12MP_SLM_HEIC.mat,0,5127.6
img_0213.jpg,38d928155b75cc1f9fe5fbeddd88a05540e8d954236acbc64970fad29b8a878b,,1,0.034973,0.0072,gauss2,BP05_12MP_SLM_HEIC.mat,0,4565.0
img_0214.jpg,103818de6ce92a09d3c227a222b543d20318077c65c4b8c8327cf468f5e23be3,,1,0.031601,0.0072,gauss2,BP05_12MP_SLM_HEIC.mat,0,5104.2
img_0215.jpg,d4158420c1df92fff0e55352bff39e2e21927e5e50d1cf9064389a6fea4a142c,,1,0.043375,0.0072,gauss2,BP05_12MP_SLM_HEIC.mat,0,6121.2
img_0216.jpg,1041bb1526408ba810abe1040b8a3988fe532bcb6370715a1d8d6fc9d7b18b0a,,1,0.023201,0.0072,gauss2,BP05_12MP_SLM_HEIC.mat,0,6184.8
img_0217.jpg,cb48b3a027901696e51c6e894fb1fb9730504373498eb14f07a554c5f82f89cb,,0,0.004121,0.0072,gauss2,,,4584.5
img_338651249.jpg,9989db151c65aedb47eab0a1423c350df67b554f8cd45c86acf3ba9312ddd69f,0,0,0.001317,0.0072,gauss2,,,5385.2
photo_16.jpg,b66d0de6d2db52a25e43fb98200cade8c3379ad07f0201f25f99a3845f80de44,0,0,0.001101,0.0072,gauss2,,,4986.3
photo_4.jpg,838d2f72317d4581edfe7dc03f1d32255b559ca922a108568680387c6c7cae07,1,1,0.279219,0.0072,gauss2,BP05_12MP_SLM_HEIC.mat,0,4414.0
photo_6.jpg,1a5860a1c68dec6395036cc8eed582e60030048f8201d397588f299583510525,1,1,0.063509,0.0072,gauss2,BP04_12MP_NL_JPEG.mat,0,5050.3
portrait_0050_20170718_104704_950.jpg,dc71dbc84819fefb5a272b44c13babdda8274011a32428e37c971e18fa010919,0,0,0.00103,0.0072,gauss2,,,5641.0
portrait_0050_20170719_142756_707.jpg,09c684d21e8513725fc2b049a5eb5fd0a17c193034ff61459372e798b11434db,0,0,0.001177,0.0072,gauss2,,,5144.0
portrait_0050_20170725_182616_746.jpg,33a11e6d33eae055770b30e5ba2ce2c6e38e5a2088f539a3e2f8a25da20c6c32,0,0,0.00091,0.0072,gauss2,,,5360.6
portrait_0050_20170725_185728_022.jpg,0ce242951898f54ec05014a170cb54839e72cba3b7f09eea4dab63520b20175d,0,0,0.000984,0.0072,gauss2,,,5050.7
portrait_0050_20170806_163412_637.jpg,1d40d3a6b11c36fde072b545f613b3fb6a2baf3e5e9f1c5915004980955ba3b0,0,0,0.001741,0.0072,gauss2,,,6253.9
portrait_0050_20170809_154004_802.jpg,98e07e19d691f67b14a2cfbc20596cdf8dedf56ca339fd01539be1f8d8e54c6b,0,0,0.001629,0.0072,gauss2,,,6972.6
portrait_0181_20170715_124004_796.jpg,a49135be8ec6b3dbfae93470f912b313876c8a7f9c1649bd119d21acaefcb773,0,0,0.001443,0.0072,gauss2,,,6487.3
portrait_0222_20170812_202647_946.jpg,db6855eb3ca9bb79b3923402dded2bba907e2b8849c3ced517753ec50b5873a2,0,0,0.00093,0.0072,gauss2,,,5518.2
portrait_0289_20170809_100620_690.jpg,389c83ae00071448ba1f2b21cccc69f4597f3f633df0523d6f3568b0e6ddb595,0,0,0.001551,0.0072,gauss2,,,6336.4
portrait_0508_20170823_165159_189.jpg,b4861fff8de40e29c0970e0d7cce92da0382b3082523076079ae5413f0673d0a,0,0,0.001042,0.0072,gauss2,,,7186.5
portrait_0578_20170810_204504_835.jpg,2edfe522da048e830db49726f7f99bfae0061c3e0fb9d5b3f45905e575049c26,0,0,0.001183,0.0072,gauss2,,,5999.1
portrait_0578_20170817_153638_385.jpg,7a9c5b845a5d32d8344d37ce0b67c88cdeb89a06de1e680ba1f7a8912c8d51a1,0,0,0.001327,0.0072,gauss2,,,5305.5
portrait_0578_20170817_173638_329.jpg,483b026e8137684fc75e42c2e841271eeab33afe819e350c3e5b3100906adccd,0,0,0.000786,0.0072,gauss2,,,5464.7
portrait_5702_20170819_133222_151.jpg,5d126c02e720c2b4a89479d3a1a80ed159cd15bec141b35c9d52693e61de0686,0,0,0.000988,0.0072,gauss2,,,5440.9
portrait_5702_20170831_121406_392.jpg,8064d408ea628102d3c41cc087769524e42183131cca3cfc92f254ab3e3b7a5c,0,0,0.001233,0.0072,gauss2,,,5393.0
portrait_5702_20170910_123953_906.jpg,62281291251969e0747fabbf8e5d6feb110ec26f7334be03e8d15454cecb97f9,0,0,0.001135,0.0072,gauss2,,,7617.2
portrait_5702_20170910_124847_196.jpg,8e29d9b8d819104d48f01a30662410e38afbc55fef8a35d012d893f1a98808ee,0,0,0.001147,0.0072,gauss2,,,5577.5
